tail,K_beta,N,N_Tail,N_C1,N_C2,pi_Tail,pi_C1,pi_C2,Mean_Tail,Mean_C1,Mean_C2,Variance_Tail,Variance_C1,Variance_C2,Scale_Tail,Shape_Tail,id,karyotype,NLL,BIC,AIC,entropy,ICL,reduced.entropy,reICL,size,PF
TRUE,2,2320,89,938,1293,0.0497283496,0.4020235259,0.5482481245,0.2046620462,0.4708550596,0.2293682032,Inf,0.0022298079,0.0016080003,0.051724099,1.3382031729,737,2:0,-2193.4427426291,-4293.8936156823,-4362.8854852582,167.1277972131,-4126.7658184692,22.8031631034,-4271.0904525696,12,NA
TRUE,2,4721,96,867,3758,0.0286648389,0.7888103422,0.1825248189,0.1411047225,0.3749289821,0.1857381071,Inf,0.0015335933,0.0011260263,0.050420199,1.5559956326,737,2:1,-6625.6776038041,-13149.8378965616,-13227.3552076081,285.510112216,-12864.3277843456,53.0747173432,-13096.7631791999,12,NA
TRUE,2,102,1,85,16,0.0098039215,0.8210129056,0.1691831729,0.0584416,0.3006983872,0.1592764919,1.00000006472825e-18,0.0019143878,0.0017533901,0.058441599,58441599.108589,737,2:2,-150.2556449088,-245.0116160581,-276.5112898175,8.549829925,-236.4617861331,8.5498297618,-236.4617860798,12,NA
FALSE,2,167,0,122,45,0,0.3531423115,0.6468576885,NA,0.432113828,0.231057926,NA,0.0031937974,0.0201714871,NA,NA,738,2:0,-131.5077275312,-222.0715045631,-247.0154550625,44.1314090415,-177.9400955216,44.1314090415,-177.9400955022,8,NA
TRUE,2,1791,45,634,1112,0.0335464765,0.4291414368,0.5373120866,0.1572342097,0.3446386209,0.1698380083,Inf,0.0180746459,7.896624e-4,0.050691199,1.4757815519,738,2:1,-1772.4441126908,-3455.0018725569,-3520.8882253816,591.5722996691,-2863.4295728878,463.1262841405,-2991.875592571,12,NA
TRUE,2,1136,20,286,830,0.0287594612,0.7205280873,0.2507124515,0.1211306335,0.2918092566,0.1451324225,Inf,0.0014385261,8.137349e-4,0.051136399,1.7305801596,738,2:2,-1677.4790168933,-3270.5348105953,-3330.9580337866,111.3036088923,-3159.231201703,36.4659722769,-3234.0688383057,12,NA
TRUE,2,690,44,340,306,0.0810519437,0.4879776411,0.4309704153,0.1495548948,0.5087802356,0.2490570954,Inf,0.0033520309,0.0021988768,0.050420199,1.5086029527,739,2:0,-497.589565258,-916.7388313449,-971.179130516,64.0273536499,-852.711477695,13.3905652683,-903.348266071,12,NA
TRUE,2,2849,118,885,1846,0.0554736455,0.6359105081,0.3086158464,0.1492196729,0.4035320057,0.1972605617,Inf,0.002212926,0.0014185132,0.050359699,1.5094043325,739,2:1,-3058.2977652704,-6021.1388505268,-6092.5955305408,275.6695408727,-5745.4693096541,59.2695106357,-5961.8693398724,12,NA
TRUE,2,220,6,118,96,0.0289240038,0.4321283105,0.5389476857,0.0647593482,0.3359775605,0.1606193523,7.17457323886702e-5,0.0017376757,7.950272e-4,0.057324799,8.7105951253,739,2:2,-267.7365892918,-470.7496480274,-511.4731785836,4.3548025318,-466.3948454956,3.3658312827,-467.3838167436,12,NA
TRUE,2,334,19,228,87,0.0676778585,0.2526887015,0.6796334401,0.3167769907,0.6231731033,0.3014841432,Inf,0.0027025188,0.0019962494,0.059999999,1.2336657915,740,2:0,-275.5533794134,-481.3730669112,-527.1067588269,20.8923690244,-460.4806978868,0.9116816409,-480.461385269,12,NA
TRUE,2,2757,150,972,1635,0.0721613354,0.3498073756,0.578031289,0.2335011855,0.4512370152,0.2317259852,Inf,0.0022052671,0.0018668673,0.050724599,1.2775224112,740,2:1,-2507.8645730807,-4920.6663652291,-4991.7291461614,299.7430316065,-4620.9233336226,62.8186375161,-4857.8477276987,12,NA
TRUE,2,1111,50,495,566,0.0679424087,0.4927830895,0.4392745019,0.3411825008,0.4576410522,0.3693891494,Inf,0.0699314957,9.367022e-4,0.050251299,1.1727257121,740,2:2,-563.6758179747,-1043.1954464738,-1103.3516359495,418.0566016945,-625.1388447793,255.8817792443,-787.3136672082,12,NA
TRUE,2,137,39,58,40,0.3164570891,0.2905169201,0.3930259909,0.1622198064,0.3136432952,0.1550181908,Inf,0.001790774,0.0030697995,0.051470599,1.4647491408,741,2:1,-140.2757202589,-221.5116694079,-256.5514405178,62.9888978433,-158.5227715646,14.8999684566,-206.611700967,12,NA
TRUE,2,570,16,335,219,0.0353381298,0.5849126433,0.3797492269,0.086656618,0.3595391845,0.1791302535,0.0036398398,0.0024759765,0.0019946353,0.055147099,2.7501726677,742,2:0,-559.0434458021,-1041.9392552743,-1094.0868916042,66.7592806778,-975.1799745964,41.5121680718,-1000.4270871857,12,NA
TRUE,2,5882,35,2222,3625,0.01247116,0.3745867978,0.6129420423,0.1377295069,0.2914531372,0.1504746359,Inf,0.0018342004,0.0012195527,0.050793699,1.5842667164,742,2:1,-7483.3555557751,-14862.5552861208,-14942.7111115502,764.0330830705,-14098.5222030503,537.3300754177,-14325.2252106726,12,NA
TRUE,2,1010,1,728,281,9.900986e-4,0.7063066207,0.2927032807,0.0518519,0.2556167533,0.1346103296,1.00000006114707e-18,0.0014985698,0.0014362845,0.051851899,51851899.4147042,742,2:2,-1398.0697180733,-2713.1269688286,-2772.1394361466,131.1142207602,-2582.0127480684,131.1142147863,-2582.0127539239,12,NA
TRUE,2,8011,811,4243,2957,0.1289509243,0.5178175794,0.3532314963,0.1254732943,0.3825576625,0.1734392379,Inf,0.0031298664,0.0030795127,0.050314499,1.6694425955,743,2:0,-6556.9223331471,-13005.9818157796,-13089.8446662942,2081.040585821,-10924.9412299586,585.4295483443,-12420.5522671592,12,NA
TRUE,2,1572,212,475,885,0.1723092022,0.2934453134,0.5342454844,0.104780717,0.3203379211,0.1519421186,Inf,0.0020665132,0.0015908785,0.050359699,1.9253722346,743,2:1,-1756.4356974395,-3424.5501472031,-3488.8713948789,453.3678957471,-2971.182251456,91.7506765777,-3332.7994706032,12,NA
TRUE,2,1992,667,22,1303,0.3835946404,0.6075118734,0.0088934862,0.1250024276,0.3966772359,0.1850520709,Inf,7.488573e-4,0.0012552411,0.050279299,1.6728746498,744,2:0,-2910.0516286431,-5728.9405240284,-5796.1032572862,514.6302505227,-5214.3102735057,0.1074191149,-5728.8331049137,12,NA
TRUE,2,4001,1282,1343,1376,0.3733759205,0.3059968977,0.3206271818,0.101872303,0.2949410323,0.1621885392,Inf,0.001120755,0.0010385252,0.050209199,1.9718579624,744,2:1,-4967.8174694877,-9836.103343669,-9911.6349389753,1099.493514695,-8736.609828974,177.4481410438,-9658.6552027285,12,NA
TRUE,2,664,142,242,280,0.2440657039,0.3562486367,0.3996856595,0.2358858662,0.5628849655,0.2940545306,Inf,0.0037449467,0.0025878967,0.050359699,1.2714425666,745,2:0,-369.6953455272,-661.4113052606,-715.3906910543,113.7701105942,-547.6411946664,15.2266924545,-646.1846128049,12,NA
TRUE,2,1928,324,712,892,0.1985580315,0.360694856,0.4407471125,0.1799703144,0.4264904575,0.233039722,Inf,0.0040342568,0.0024577776,0.050314499,1.3880620307,745,2:1,-1377.7217586201,-2664.6726555381,-2731.4435172401,510.2248132402,-2154.4478422979,185.3834087234,-2479.2892467865,12,NA
FALSE,2,39,0,30,9,0,0.2362341123,0.7637658877,NA,0.3197071709,0.1152885004,NA,0.0050977519,0.0026350846,NA,NA,745,2:2,-34.3044046812,-39.3003161933,-52.6088093624,3.9786425288,-35.3216736645,3.9786425288,-35.3216736605,8,NA
TRUE,2,2979,434,1350,1195,0.1690946953,0.3813266635,0.4495786413,0.1495971746,0.659489602,0.2666170144,Inf,0.0031723147,0.0057121539,0.051282099,1.5216097193,746,2:0,-1557.0433129775,-3018.0945105225,-3090.0866259551,454.2284532393,-2563.8660572832,25.1011036868,-2992.9934068187,12,NA
TRUE,2,4917,374,1344,3199,0.0971369694,0.6332539668,0.2696090638,0.1341834951,0.484578575,0.2160123381,Inf,0.0023646462,0.0023883253,0.050632899,1.6060148146,746,2:1,-4323.9292438503,-8545.8530412917,-8623.8584877006,602.2280748444,-7943.6249664473,54.1507657235,-8491.702275552,12,NA
TRUE,2,2393,81,1234,1078,0.0509801603,0.4370501653,0.5119696744,0.1216603939,0.3794652965,0.1576650339,Inf,0.0018150105,0.0017281894,0.050561799,1.7111504679,746,2:2,-2451.3335516293,-4809.3034662038,-4878.6671032587,271.789661498,-4537.5138047058,41.8984866472,-4767.4049795432,12,NA
TRUE,2,1529,143,687,699,0.1229084707,0.4413958236,0.4356957057,0.1013403247,0.351572362,0.1520549782,2.3846897469,0.0028017105,0.0019806773,0.050724599,2.0021509775,747,2:0,-1445.0522634906,-2802.11609651,-2866.1045269811,366.428135795,-2435.687960715,86.6495555999,-2715.466540889,12,NA
TRUE,2,1022,70,273,679,0.0922638404,0.6406759861,0.2670601735,0.0789803631,0.2908794907,0.1313936703,0.0029979107,0.001804204,0.0013237076,0.050314499,2.7552060791,747,2:1,-1322.3474737861,-2561.540746323,-2620.6949475722,217.9480120604,-2343.5927342626,56.7699639358,-2504.770782382,12,NA
TRUE,2,14,6,5,3,0.4343820938,0.2122472766,0.3533706296,0.096065017,0.2927948442,0.1648153701,0.0015283071,7.67051e-4,1.192e-6,0.069767399,3.6529930926,748,2:0,-28.7297758669,-25.7908637785,-33.4595517339,0.4457161756,-25.3451476029,9.80792729163286e-6,-25.7908539706,12,NA
TRUE,2,1543,109,561,873,0.0789925139,0.362142954,0.5588645321,0.1206604289,0.449075508,0.2511431231,Inf,0.0029386248,0.0019231006,0.050847499,1.728339279,748,2:1,-1347.0682750925,-2606.0387439567,-2670.1365501851,176.6185740962,-2429.4201698605,86.626072868,-2519.4126711015,12,NA
FALSE,2,715,0,306,409,0,0.5725948894,0.4274051106,NA,0.37092248,0.1485409097,NA,0.0028267945,0.0018943837,NA,NA,749,2:0,-698.2276313064,-1343.8770022712,-1380.4552626128,22.0380571733,-1321.8389450979,22.0380571733,-1321.838945083,8,NA
TRUE,2,2409,68,567,1774,0.042064571,0.2358878579,0.7220475711,0.0785066251,0.2950534941,0.1413802711,0.0027729189,0.0020336375,0.001581655,0.050420199,2.7951803044,749,2:1,-3109.737116542,-6126.0306290526,-6195.474233084,413.5546434096,-5712.475985643,202.1343012818,-5923.8963277625,12,NA
TRUE,2,6676,233,2661,3782,0.0693641412,0.5356987706,0.3949370882,0.1002200924,0.2600537823,0.1135938514,0.6104220314,0.0018024053,8.095748e-4,0.050314499,2.0081935824,749,2:2,-8880.4732685436,-17655.2712456698,-17736.9465370872,1454.6352685644,-16200.6359771054,348.6862780097,-17306.5849677117,12,NA
TRUE,2,382,68,98,216,0.2119641022,0.2482568581,0.5397790397,0.154567155,0.5322702393,0.2317910941,Inf,0.0025498723,0.0036980933,0.053571399,1.5304321798,750,2:0,-271.9661558089,-472.5872643145,-519.9323116178,85.3600391701,-387.2272251443,4.8799503066,-467.7073140057,12,NA
TRUE,2,6788,1007,1423,4358,0.1855877116,0.6120662388,0.2023460495,0.1298709978,0.410635552,0.1904489973,Inf,0.0022677572,0.0021681731,0.050420199,1.6346090887,750,2:1,-6672.9852823654,-13240.0956252146,-13321.9705647309,1584.9302915622,-11655.1653336525,169.3387321241,-13070.7568930438,12,NA
TRUE,2,769,73,142,554,0.1156267969,0.1801112039,0.7042619992,0.096851511,0.3970197656,0.1900785483,0.0500270803,0.0025373381,0.0022678369,0.050504999,2.089725998,750,2:2,-813.5837463,-1547.426400966,-1603.1674926,129.8800361207,-1417.5463648453,31.9456105558,-1515.4807904077,12,NA
TRUE,2,546,60,240,246,0.1352869503,0.4336845207,0.431028529,0.1704062098,0.3912056312,0.2067706049,Inf,0.0023811261,0.0011363235,0.050359699,1.4195015637,751,2:1,-504.7872745135,-933.943121318,-985.5745490269,83.3915974623,-850.5515238557,17.7399140848,-916.2032072307,12,NA
TRUE,2,1634,147,700,787,0.1058970298,0.4697182795,0.4243846908,Inf,0.6853552594,0.3314767396,Inf,0.002109667,0.0022534057,0.050420199,0.962543824,752,2:0,-1132.7207655953,-2176.6560958855,-2241.4415311906,133.8544864885,-2042.801609397,0.398901431,-2176.2571944555,12,NA
TRUE,2,8418,623,2345,5450,0.0920748061,0.2742704381,0.6336547557,0.3740787593,0.5000855097,0.2460044061,Inf,0.0018522007,0.0013149594,0.050314499,1.1554047348,752,2:1,-8615.5411214774,-17122.6247123628,-17207.0822429548,779.280616905,-16343.3440954578,24.7671205495,-17097.8575918073,12,NA
TRUE,2,22,20,1,1,0.9091370232,0.0454084314,0.0454545455,0.1334507564,0.235772,0.22549,Inf,1e-9,1e-9,0.059782599,1.8115120713,753,2:0,-47.9851532589,-58.8777970775,-71.9703065178,0.0169284018,-58.8608686757,0,-58.8777970775,12,NA
TRUE,2,1449,33,298,1118,0.0321217851,0.762684626,0.2051935889,0.0854560903,0.3255726659,0.1578627386,0.0064455061,0.0014111585,0.0011148898,0.050724599,2.4604785764,753,2:1,-2040.855807711,-3994.3680681142,-4057.711615422,106.4932229995,-3887.8748451147,32.5441236857,-3961.8239444352,12,NA
TRUE,2,383,26,142,215,0.0925601502,0.3629355841,0.5445042657,0.456552868,0.4707664834,0.233220304,Inf,0.0020710798,0.0020730602,0.050847499,1.1253310971,754,2:1,-320.8505268529,-570.3246338357,-617.7010537059,52.6137130353,-517.7109208004,5.0597084929,-565.2649253392,12,NA
FALSE,2,26,0,3,23,0,0.8851804157,0.1148195843,NA,0.4587123582,0.1265959558,NA,0.0015614156,0.0035195597,NA,NA,755,2:0,-31.6572066327,-37.2496409611,-47.3144132653,0.0836762528,-37.1659647084,0.0836762528,-37.1659647081,8,NA
TRUE,2,507,32,121,354,0.07205775,0.2351812193,0.6927610307,0.1336568847,0.4748072107,0.225595345,Inf,0.0021887497,0.0012901387,0.050724599,1.6116387435,755,2:1,-574.8011945519,-1074.8602570607,-1125.6023891037,41.2807981061,-1033.5794589545,3.3697918771,-1071.4904651854,12,NA
TRUE,2,757,117,148,492,0.1626400766,0.1944896959,0.6428702275,0.0826563236,0.5010060575,0.2183277879,0.0047235719,0.0020777037,0.0025426805,0.050420199,2.5640899671,756,2:1,-715.4474015924,-1351.3424441436,-1406.8948031848,72.2459332059,-1279.0965109377,3.8451510104,-1347.4972931353,12,NA
TRUE,2,616,30,239,347,0.0656481348,0.3781986367,0.5561532284,0.1094934725,0.3691742763,0.1794315622,Inf,0.002202606,0.0026977579,0.051282099,1.8809635629,757,2:0,-580.5540363557,-1084.029109149,-1137.1080727114,120.6494117333,-963.3796974157,49.0080680677,-1035.0210410635,12,NA
TRUE,2,1535,82,522,931,0.074659443,0.3342434461,0.5910971109,0.1053457553,0.3090721036,0.1503185234,Inf,0.0018564758,0.0013335136,0.050504999,1.9209391414,757,2:1,-1810.7983980474,-3533.5613681745,-3597.5967960948,294.6606493976,-3238.9007187769,93.1630209231,-3440.3983472298,12,NA
TRUE,2,36,1,1,34,0.0277777734,0.0277706062,0.9444516204,0.0521739,0.284553,0.129250226,1.0000000745319e-18,3.08148791101958e-33,0.0019404821,0.052173899,52173899.0556901,758,2:0,-105.314856381,-167.6274855005,-186.629712762,2.622e-6,-167.6274828785,4.33520105941167e-14,-167.6250943375,12,NA
TRUE,2,1316,19,411,886,0.0264738055,0.6632369136,0.3102892809,0.0869922799,0.283168117,0.137274873,0.0071239802,0.0014511379,9.362434e-4,0.051282099,2.4360638245,758,2:1,-1831.1018452377,-3576.0154651328,-3638.2036904755,141.4248715011,-3434.5905936318,62.8486259031,-3513.1668392192,12,NA
TRUE,2,13,9,1,3,0.7131324503,0.0768973146,0.2099702351,0.2241909579,0.3,0.2546736654,Inf,3.08148791101958e-33,1.01553e-4,0.053511699,1.3135219788,759,2:0,-49.4804285132,-68.1814647369,-74.9608570265,0.9090139901,-67.2724507468,4.51312432212662e-17,-68.1814552318,12,NA
TRUE,2,5035,108,1289,3638,0.0301694956,0.7155042531,0.2543262514,0.1743033855,0.3926965333,0.2018375653,Inf,0.0019368581,0.0013514988,0.050632899,1.409417804,759,2:1,-6104.6053135568,-12106.9206014517,-12185.2106271135,371.8770260916,-11735.0435753601,119.5409341487,-11987.3796672754,12,NA
TRUE,2,193,1,106,86,0.0051813471,0.5544770185,0.4403416343,0.0544218,0.3358275206,0.1652851446,1.00000004715157e-18,0.0016245999,0.0014747076,0.054421799,54421799.7169633,759,2:2,-239.9794082549,-416.8065342429,-455.9588165097,8.8320274185,-407.9745068243,8.8320273362,-407.9745068996,12,NA
TRUE,2,463,32,325,106,0.0861537755,0.2193644818,0.6944817427,0.0903315325,0.3354742421,0.1493097143,0.0117273986,0.0023055886,0.0024429597,0.051094899,2.3022243349,760,2:0,-494.1748842426,-914.6970438362,-964.3497684853,82.3091458458,-832.3878979905,27.4850336748,-887.212010153,12,NA
TRUE,2,887,41,318,528,0.0649058264,0.5783153178,0.3567788558,0.092135352,0.2805618876,0.1376547164,0.0189722098,0.0013045916,7.141939e-4,0.050314499,2.2030959521,760,2:1,-1219.4283652974,-2357.402590807,-2414.8567305948,116.1951732302,-2241.2074175769,25.7577640292,-2331.6448267718,12,NA
TRUE,2,659,27,342,290,0.0535689706,0.5183652592,0.4280657702,0.1755788452,0.4898215066,0.2343681259,Inf,0.0028232706,0.0032296184,0.052631599,1.4280827805,761,2:0,-488.2478375219,-898.6069926297,-952.4956750438,72.1300785453,-826.4769140845,21.2696712977,-877.3373213202,12,NA
TRUE,2,2916,117,727,2072,0.0636277662,0.6883903962,0.2479818376,0.243635029,0.3968105867,0.1820204116,Inf,0.0041483329,0.0015240082,0.050209199,1.259578563,761,2:1,-3076.3104769738,-6056.8853368301,-6128.6209539477,456.302235359,-5600.5831014711,114.2018155155,-5942.6835211771,12,NA
TRUE,2,568,23,210,335,0.0575800342,0.3647016381,0.5777183277,0.1015769618,0.3172636082,0.152620185,Inf,0.0016451602,0.0011984152,0.050724599,1.9974875534,761,2:2,-680.9386697459,-1285.7718824673,-1337.8773394919,81.8721912002,-1203.8996912671,25.1307928765,-1260.6410895839,12,NA
TRUE,2,2082,40,441,1601,0.0298882164,0.7590325511,0.2110792325,0.1707225929,0.3547096059,0.1749689864,Inf,0.0018612096,0.0012483768,0.050504999,1.4201132077,762,2:0,-2753.5568013329,-5415.4205916757,-5483.1136026658,187.2940071446,-5228.1265845311,55.5878281506,-5359.8327635167,12,NA
TRUE,2,2169,30,408,1731,0.0213461906,0.7908641998,0.1877896096,0.0964069483,0.297219939,0.1460455247,0.0342289706,0.0015621023,0.0010070833,0.051094899,2.1276227801,762,2:1,-3270.1416329941,-6448.0990078582,-6516.2832659881,191.0913568486,-6257.0076510096,79.6144760264,-6368.4845318175,12,NA
FALSE,2,559,0,138,421,0,0.7540364165,0.2459635835,NA,0.2529928649,0.1244269735,NA,0.0011164939,8.324842e-4,NA,NA,762,2:2,-885.8806166742,-1721.1520375632,-1755.7612333485,27.2190209364,-1693.9330166268,27.2190209364,-1693.9330166371,8,NA
FALSE,2,71,0,20,51,0,0.7224106253,0.2775893747,NA,0.367617955,0.1243180517,NA,0.0046496807,0.0018391464,NA,NA,763,2:0,-75.2704266283,-116.4394142402,-134.5408532565,2.2206040745,-114.2188101657,2.2206040745,-114.2188101644,8,NA
TRUE,2,5832,275,1855,3702,0.0687761168,0.6164771976,0.3147466856,0.1014505692,0.2926502988,0.1440457024,Inf,0.0017137231,0.0011443799,0.050359699,1.9856888085,763,2:1,-7369.3724035632,-14634.6914238421,-14714.7448071263,1082.5473104855,-13552.1441133566,355.7841493429,-14278.9072745624,12,NA
TRUE,2,2501,144,1004,1353,0.0669024494,0.3995949842,0.5335025664,0.1275111729,0.596591012,0.2893891324,Inf,0.0027354359,0.0027135056,0.050504999,1.6558564909,764,2:0,-1833.9062030731,-3573.9190549756,-3643.8124061462,140.8282844253,-3433.0907705503,24.1609476549,-3549.7581073145,12,NA
TRUE,2,1491,105,598,788,0.0940900548,0.39646324,0.5094467052,0.8203949527,0.4542952392,0.2194044766,Inf,0.0018954582,0.0018893512,0.050724599,1.065904317,764,2:1,-1291.7565002405,-2495.8265727038,-2559.513000481,202.285455285,-2293.5411174188,21.6736363842,-2474.1529363094,12,NA
TRUE,2,1263,295,517,451,0.2830808717,0.3275032637,0.3894158646,Inf,0.3952782284,0.2686254746,Inf,0.0016011369,0.0114288918,0.050504999,0.7801822302,765,2:1,-673.0513819115,-1260.4078223548,-1322.102763823,724.7984571277,-535.6093652271,337.5036862075,-922.9041361039,12,NA
FALSE,2,56,0,22,34,0,0.6167755654,0.3832244346,NA,0.3416299469,0.1364821091,NA,7.947218e-4,0.002600928,NA,NA,766,2:0,-65.8552786713,-99.5077438166,-115.7105573425,1.7009800674,-97.8067637492,1.7009800674,-97.8067637457,8,NA
FALSE,2,20,0,3,17,0,0.8690259865,0.13097401350000001,NA,0.3645984489,0.1961968117,NA,1.591703e-4,0.0045268484,NA,NA,766,2:1,-24.1434241781,-24.3209901677,-32.2868483561,1.1224632192,-23.1985269484,1.1224632192,-23.1985269475,8,NA
FALSE,2,103,0,83,20,0,0.2013102914,0.7986897086,NA,0.2651844329,0.1147901767,NA,0.001335026,0.0014351533,NA,NA,766,2:2,-147.2075403404,-257.337248775,-278.4150806809,4.6890364831,-252.648212292,4.6890364831,-252.6482122751,8,NA
TRUE,2,185,51,85,49,0.2978710913,0.2448469475,0.4572819612,0.1540651694,0.7221924111,0.3365361289,Inf,0.0017710415,0.0014839933,0.053846199,1.5372854938,767,2:0,-143.3825771649,-224.1208844288,-262.7651543297,14.3920040637,-209.7288803651,1.65128680240885e-5,-224.1208679159,12,NA
TRUE,2,1352,274,313,765,0.225795683,0.227552746,0.546651571,0.1310895011,0.5084322557,0.2487710225,Inf,0.0018226647,0.0012610869,0.050314499,1.6228969072,767,2:1,-1319.7446824585,-2552.9772818379,-2615.4893649171,157.5455237906,-2395.4317580472,1.0676317642,-2551.9096500746,12,NA
TRUE,2,2994,1132,1195,667,0.3818136172,0.2279200768,0.3902663061,0.18222385,0.6836294592,0.188613362,Inf,0.003523366,0.0080377633,0.050359699,1.381905913,768,2:0,-2068.5260289579,-4040.9996711361,-4113.0520579158,1064.5635591275,-2976.4361120086,15.2593936512,-4025.7402775245,12,NA
TRUE,2,59,28,4,27,0.4537701845,0.0654974229,0.4807323926,0.3332061139,0.3292299732,0.2746417202,Inf,1.8264336249159e-7,0.0219312416,0.050847499,1.1800812737,768,2:1,-52.0411178612,-55.1517863956,-80.0822357225,28.9601929572,-26.1915934384,0.5124523338,-54.6393340619,12,NA
TRUE,2,677,67,222,388,0.1130305549,0.3225003041,0.564469141,0.1362430526,0.5352237157,0.2611826793,Inf,0.0040008662,0.0030284612,0.050359699,1.5863732246,769,2:0,-453.6607071079,-829.1093589408,-883.3214142158,88.50403092,-740.6053280209,21.6813630762,-807.4279958603,12,NA
TRUE,2,191,24,31,136,0.1579158633,0.6833362047,0.158747932,0.2023660579,0.4245437399,0.2088169289,Inf,0.0015182219,9.829681e-4,0.052631599,1.3514995771,769,2:1,-235.5731013796,-408.1189216227,-447.1462027593,29.4663645687,-378.652557054,0.5136226507,-407.6052989721,12,NA
TRUE,2,418,47,133,238,0.1518213782,0.5336357548,0.314542867,0.1084805763,0.2864954274,0.1345595312,Inf,0.0012188346,7.973955e-4,0.050847499,1.8822624325,770,2:0,-553.2179121583,-1034.0100471263,-1082.4358243166,96.8595851699,-937.1504619564,8.0049353217,-1026.0051118016,12,NA
TRUE,2,4710,248,975,3487,0.0813891545,0.7161525338,0.2024583117,0.0929493128,0.2420738074,0.120212533,0.0227326528,9.963097e-4,5.949263e-4,0.050209199,2.1747558563,770,2:1,-7868.048617202,-15634.6079161599,-15712.0972344041,886.4824972205,-14748.1254189395,152.7780121839,-15481.8299039444,12,NA
TRUE,2,776,46,280,450,0.0983753724,0.5467160248,0.3549086028,0.0987761577,0.2211620768,0.1059772637,0.1030327879,9.497907e-4,4.851805e-4,0.050504999,2.0462769151,770,2:2,-1231.7514012189,-2383.6529721956,-2439.5028024378,188.8114032629,-2194.8415689327,30.1768838666,-2353.4760883183,12,NA
TRUE,2,150,6,6,138,0.0464300828,0.9135904265,0.0399794907,0.1187534808,0.6251560336,0.2930499387,0.0015883416,0.0013163305,0.0029357926,0.090090099,4.1430380245,771,2:0,-185.1407019435,-310.1537803579,-346.281403887,4.1292725845,-306.0245077734,0.0037602405,-310.1500201174,12,NA
TRUE,2,16617,1728,7807,7082,0.1254262742,0.4635261862,0.4110475395,0.2974864839,0.522572935,0.2522598513,Inf,0.0030291928,0.0020149559,0.050131899,1.2026722044,772,2:0,-11515.7924329921,-22914.9666874238,-23007.5848659842,2153.943526212,-20761.0231612119,191.3010819336,-22723.6656053883,12,NA
TRUE,2,1359,95,177,1087,0.0859053933,0.7870091248,0.1270854819,0.1571216398,0.4102657076,0.2041174062,Inf,0.00200254,0.0015896379,0.050847499,1.4784559877,772,2:1,-1693.9770394725,-3301.3800259752,-3363.954078945,171.274448084,-3130.1055778912,23.10107999,-3278.2789459872,12,NA
TRUE,2,134,12,28,94,0.1090185518,0.2051495323,0.6858319159,0.1056618216,0.4050735404,0.1986570816,0.0212170041,0.0021856151,0.0023240151,0.058394199,2.2353953035,773,2:0,-137.1180204306,-215.4619632617,-250.2360408611,21.7447911015,-193.7171721602,4.22088994,-211.2410733204,12,NA
TRUE,2,717,36,94,587,0.0637855061,0.805158976,0.1310555179,0.1043131991,0.3523825042,0.1716716992,Inf,0.0014162085,0.0010682445,0.050359699,1.9333907699,773,2:1,-1060.5054172516,-2042.109924416,-2097.0108345032,69.9634329228,-1972.1464914932,10.6057089207,-2031.5042154956,12,NA
TRUE,2,3318,464,282,2572,0.1664522248,0.0805322082,0.753015567,0.2096674914,0.5650019057,0.2746850273,Inf,0.0021237411,0.0021495741,0.050359699,1.3161157295,774,2:0,-3445.7892077183,-6794.2930057876,-6867.5784154366,425.1357255683,-6369.1572802193,8.0168792343,-6786.2761265565,12,NA
TRUE,2,2370,241,78,2051,0.1348101578,0.0294697992,0.835720043,0.154633609,0.4583450653,0.2076282217,Inf,0.0037237086,0.0021779633,0.050279299,1.4818133433,774,2:1,-3066.6416553837,-6040.0355679578,-6109.2833107674,411.4277845343,-5628.6077834235,19.8270198679,-6020.2085481234,12,NA
TRUE,2,397,21,229,147,0.068809404,0.5590827215,0.3721078745,0.0938113314,0.3097493839,0.1490292179,0.009815666,0.0021739296,0.001933132,0.054347799,2.377165087,775,2:0,-423.6842132224,-775.5611910766,-823.3684264448,86.0098108662,-689.5513802103,38.1316455862,-737.4295454749,12,NA
FALSE,2,645,0,291,354,0,0.5572257424,0.4427742576,NA,0.2547981228,0.1306672626,NA,0.0010743819,0.0011665967,NA,NA,775,2:1,-896.7152443277,-1741.6764861211,-1777.4304886554,60.12560661,-1681.550879511,60.12560661,-1681.5508794797,8,NA
FALSE,2,171,0,132,39,0,0.2374341741,0.7625658259,NA,0.6567848826,0.2758900701,NA,0.004637908,0.0225230561,NA,NA,776,2:0,-111.4665550658,-181.7998016795,-206.9331101316,16.7336129453,-165.0661887343,16.7336129453,-165.0661886966,8,NA
TRUE,2,940,87,319,534,0.1174063739,0.3347618922,0.5478317338,0.1343272572,0.4230824484,0.2018039886,Inf,0.003060652,0.0023132076,0.051546399,1.6226850041,777,2:0,-782.0483435529,-1481.9461286026,-1540.0966871058,169.5986915067,-1312.347437096,38.530736726,-1443.4153918664,12,NA
TRUE,2,3510,155,833,2522,0.061959898,0.2358988283,0.7021412736,0.1011058294,0.3441187081,0.1648505915,Inf,0.0023720474,0.0015844084,0.050504999,1.9981061304,777,2:1,-4141.9885036849,-8186.0165515722,-8259.9770073697,536.0061079854,-7650.0104435868,181.70481274,-8004.3117388181,12,NA
